Date,Open,High,Low,Close,Volume
2016-01-22,127.5,127.93,125.92,127.04,3765700
2016-01-25,126.55,126.9,123.9,124.13,5251500
2016-01-26,124.57,126.52,124.57,125.89,3694900
2016-01-27,125.26,127.22,124.61,125.19,3942600
2016-01-28,126.0,126.72,124.37,126.01,3513300
2016-01-29,126.66,129.77,126.11,129.77,6523800
2016-02-01,128.94,129.64,127.54,128.66,4443300
2016-02-02,127.52,127.83,125.51,125.7,4336700
2016-02-03,126.34,126.63,123.55,126.24,6607500
2016-02-04,126.09,127.7,125.75,127.44,4596300
2016-02-05,127.28,127.39,125.75,126.56,4732600
2016-02-08,125.7,127.84,124.93,126.78,6197700
2016-02-09,125.15,128.08,125.15,127.72,5246300
2016-02-10,128.44,129.18,126.29,126.58,4731100
2016-02-11,124.11,125.84,124.04,125.09,6061300
2016-02-12,126.76,128.21,126.05,128.07,5167600
2016-02-16,129.44,129.6,128.07,128.56,5912500
2016-02-17,129.17,130.44,128.91,130.26,4512100
2016-02-18,130.6,132.35,130.59,130.86,3866300
2016-02-19,130.35,131.6,130.01,131.05,4094200
2016-02-22,132.19,132.87,131.33,131.99,3720400
2016-02-23,131.12,131.91,130.65,130.74,3091500
2016-02-24,129.9,131.5,128.88,131.03,3635800
2016-02-25,131.62,132.37,130.42,132.31,3504200
2016-02-26,132.82,133.29,131.77,131.92,3851400
2016-02-29,133.36,135.11,132.94,134.17,7730100
2016-03-01,135.11,136.94,134.32,136.94,6068600
2016-03-02,136.95,137.15,135.81,136.73,3777800
2016-03-03,136.8,137.24,136.13,136.84,3936500
2016-03-04,136.99,138.06,136.52,137.97,4228600
2016-03-07,137.7,138.79,137.43,138.72,4571900
2016-03-08,138.25,138.7,137.49,137.8,4124500
2016-03-09,138.55,139.15,138.07,139.13,3165600
2016-03-10,139.75,139.75,137.81,138.62,4524300
2016-03-11,139.34,140.76,139.11,140.65,4306900
2016-03-14,140.8,141.22,139.48,139.72,4244200
2016-03-15,139.12,140.41,139.01,140.4,2838200
2016-03-16,139.84,140.44,139.51,139.83,3124200
2016-03-17,140.0,142.58,139.68,142.4,4461000
2016-03-18,142.83,142.96,141.44,142.16,7612100
2016-03-21,142.16,142.61,141.71,142.13,2441000
2016-03-22,141.98,142.99,141.66,142.18,3288100
2016-03-23,142.17,142.17,140.9,140.96,2647100
2016-03-24,140.22,140.6,139.56,140.11,3777900
2016-03-28,140.95,141.62,140.33,141.29,2668100
2016-03-29,141.29,142.04,140.5,141.9,3346200
2016-03-30,142.91,143.4,142.29,142.46,3161300
2016-03-31,142.56,143.05,141.48,141.88,3520200
2016-04-01,141.21,144.05,141.11,143.79,3985700
2016-04-04,143.99,143.99,142.77,143.22,3163900
2016-04-05,142.42,142.48,140.93,141.2,3166500
2016-04-06,141.31,141.82,140.42,141.7,2820200
2016-04-07,140.93,141.2,140.27,140.81,2920500
2016-04-08,141.53,141.99,140.68,141.06,2118400
2016-04-11,141.79,142.09,140.96,140.99,2381100
2016-04-12,141.25,142.49,140.98,142.4,2649300
2016-04-13,142.95,144.14,142.89,144.04,3562800
2016-04-14,144.1,144.35,143.47,143.72,2487300
2016-04-15,144.14,144.16,142.94,143.45,3124100
2016-04-18,143.0,144.48,142.95,144.38,2766000
2016-04-19,144.78,146.38,144.51,145.95,3657500
2016-04-20,145.98,146.44,145.38,146.09,2289000
2016-04-21,146.09,146.42,144.67,144.86,2879800
2016-04-22,145.32,146.39,144.97,146.11,2692400
2016-04-25,145.65,146.37,145.5,146.18,2198700
2016-04-26,146.59,147.16,146.3,147.02,2942600
2016-04-27,146.9,148.03,146.5,147.6,2991400
2016-04-28,146.64,147.46,145.76,146.07,2498100
2016-04-29,145.4,146.22,144.52,145.48,3895600
2016-05-02,145.77,147.14,145.69,146.89,2774600
2016-05-03,145.91,146.09,144.08,144.83,3551500
2016-05-04,144.16,144.4,143.33,144.24,2483200
2016-05-05,144.22,144.82,143.48,143.88,2438200
2016-05-06,143.82,144.84,143.33,144.62,2288100
2016-05-09,144.54,144.54,141.92,142.91,3644600
2016-05-10,143.31,144.9,143.25,144.78,3131000
2016-05-11,144.88,144.98,142.75,142.87,2939900
2016-05-12,143.46,143.72,142.31,143.31,2431200
2016-05-13,143.21,143.7,141.13,141.4,3232100
2016-05-16,141.4,142.15,141.21,141.85,2873300
2016-05-17,141.97,141.99,139.9,140.34,3963900
2016-05-18,140.18,141.85,139.95,141.47,2917800
2016-05-19,141.07,141.65,139.68,140.79,2803700
2016-05-20,141.48,142.49,141.16,141.83,3171000
2016-05-23,141.85,142.0,141.05,141.48,2049000
2016-05-24,141.95,144.05,141.73,143.71,3268800
2016-05-25,143.72,144.94,143.72,144.08,2933900
2016-05-26,144.0,144.19,142.88,143.05,2742000
2016-05-27,143.49,143.62,142.77,143.35,2289900
2016-05-31,143.89,144.14,140.54,140.54,6564700
2016-06-01,140.97,142.09,140.37,141.99,3278000
2016-06-02,141.65,142.11,140.96,142.11,2757300
2016-06-03,141.16,141.52,140.11,141.14,3153300
2016-06-06,141.62,142.5,141.39,141.82,2686300
2016-06-07,142.16,142.49,141.39,141.41,2729800
2016-06-08,141.57,142.69,141.53,142.53,2390600
2016-06-09,142.05,142.51,141.16,142.23,2187000
2016-06-10,141.31,142.36,141.24,141.76,2579800
2016-06-13,141.23,142.65,140.94,140.94,2973600
2016-06-14,140.79,141.55,140.51,141.3,3476000
2016-06-15,141.74,142.17,140.32,140.45,3219700
2016-06-16,140.09,142.05,138.96,141.99,3639800
2016-06-17,141.98,142.0,140.45,140.73,5394100
2016-06-20,141.96,142.94,141.63,141.67,4038700
2016-06-21,142.06,143.63,141.85,143.53,3677400
2016-06-22,143.63,144.66,143.57,143.94,3659700
2016-06-23,144.97,146.0,144.6,145.98,4493600
2016-06-24,140.74,142.0,139.47,139.71,12476300
2016-06-27,138.79,139.0,136.65,138.5,6328200
2016-06-28,139.79,140.36,138.29,140.28,5312300
2016-06-29,141.3,142.12,139.91,142.12,4257100
2016-06-30,142.21,144.82,142.1,144.79,5196400
2016-07-01,144.59,144.83,143.75,143.96,2874400
2016-07-05,143.19,143.56,141.76,142.23,3426300
2016-07-06,141.9,142.64,140.95,142.51,2804700
2016-07-07,142.38,143.04,141.19,141.91,2863600
2016-07-08,143.35,143.74,142.72,143.65,3718100
2016-07-11,143.75,144.23,143.43,143.93,3194200
2016-07-12,144.53,145.03,143.98,144.67,3158100
2016-07-13,144.88,145.99,144.41,145.93,3274500
2016-07-14,146.25,146.66,145.46,145.73,3322200
2016-07-15,146.25,146.44,145.12,145.97,3860800
2016-07-18,146.0,146.71,146.0,146.57,3128000
2016-07-19,146.06,146.99,145.85,146.92,3543300
2016-07-20,146.81,146.94,145.7,146.17,2855300
2016-07-21,146.01,146.22,144.19,144.35,3212200
2016-07-22,144.72,144.85,143.89,144.6,3142000
2016-07-25,144.87,145.0,143.6,144.14,2483900
2016-07-26,144.34,144.85,143.83,144.34,2466400
2016-07-27,144.27,144.75,143.7,144.19,2611700
2016-07-28,143.92,144.69,143.48,144.42,1944600
2016-07-29,144.09,144.6,143.78,144.27,2589300
2016-08-01,144.62,144.77,143.58,143.93,2051300
2016-08-02,143.95,143.99,142.96,143.31,2457000
2016-08-03,143.35,143.88,142.98,143.63,2217100
2016-08-04,143.8,143.91,142.92,143.12,1848600
2016-08-05,144.0,145.65,143.92,145.65,3926000
2016-08-08,145.29,145.65,144.23,145.56,3516300
2016-08-09,145.96,147.45,145.45,147.22,3680500
2016-08-10,147.0,147.27,146.13,146.69,2465200
2016-08-11,146.46,147.98,146.44,147.74,3272200
2016-08-12,147.12,147.75,146.69,147.72,2586700
2016-08-15,147.72,147.92,147.12,147.78,2195800
2016-08-16,147.62,147.95,147.22,147.24,2121300
2016-08-17,147.42,149.33,147.0,149.08,3044200
2016-08-18,149.19,149.36,148.53,148.81,2185400
2016-08-19,148.4,148.84,147.79,148.75,2641200
2016-08-22,148.51,148.8,147.85,148.45,1765000
2016-08-23,148.58,149.24,148.58,148.77,2019100
2016-08-24,148.5,148.84,148.13,148.41,2269400
2016-08-25,148.24,148.71,148.11,148.64,2449700
2016-08-26,148.65,149.23,147.22,147.91,2872800
2016-08-29,148.23,149.68,148.0,149.3,2726600
2016-08-30,149.25,150.24,149.23,150.23,2832200
2016-08-31,150.0,150.9,148.66,150.49,5338700
2016-09-01,150.7,151.0,148.82,150.35,3020800
2016-09-02,150.69,151.05,149.97,150.72,2258200
2016-09-06,150.54,150.98,149.31,150.43,4460800
2016-09-07,150.0,150.49,149.34,149.58,2437100
2016-09-08,149.6,150.1,149.3,149.78,2963400
2016-09-09,149.1,149.59,146.56,146.62,4342700
2016-09-12,146.37,149.39,145.94,148.97,4323800
2016-09-13,147.95,148.13,145.55,146.23,5505900
2016-09-14,146.02,146.91,145.33,145.78,3097300
2016-09-15,146.0,147.08,145.47,146.66,3255500
2016-09-16,146.11,146.23,144.68,145.01,11133700
2016-09-19,145.34,146.19,144.93,145.24,3031800
2016-09-20,145.98,145.98,144.76,144.92,2367000
2016-09-21,145.65,146.49,144.98,146.46,3768900
2016-09-22,146.75,147.09,146.13,146.53,2770900
2016-09-23,146.3,146.49,145.0,145.0,3697800
2016-09-26,144.52,144.96,144.0,144.18,2863700
2016-09-27,144.28,145.38,144.01,145.34,2934600
2016-09-28,145.28,145.42,144.03,145.28,3246500
2016-09-29,145.18,145.52,143.36,143.59,3313800
2016-09-30,144.27,145.38,144.27,144.47,4416500
2016-10-03,144.27,144.31,143.21,143.76,3493800
2016-10-04,143.74,144.2,142.8,143.17,3058900
2016-10-05,143.65,144.29,143.21,144.15,2998800
2016-10-06,144.0,144.1,143.3,143.87,2279500
2016-10-07,143.93,144.94,143.78,144.52,3093800
2016-10-10,145.05,145.68,144.98,145.2,1884100
2016-10-11,145.13,145.14,143.53,143.95,2723000
2016-10-12,143.86,145.29,143.86,144.91,2558100
2016-10-13,143.79,144.05,141.92,143.22,4657600
2016-10-14,143.91,144.89,143.58,144.18,2932800
2016-10-17,144.5,144.76,143.37,143.8,2552800
2016-10-18,144.65,145.09,144.13,144.3,2378500
2016-10-19,144.87,145.71,144.48,144.86,2309300
2016-10-20,144.62,145.43,144.19,144.49,2505000
2016-10-21,143.54,143.95,142.8,143.6,3075400
2016-10-24,144.09,144.89,143.68,143.83,2223800
2016-10-25,143.7,144.16,143.21,143.42,2349500
2016-10-26,143.38,144.46,143.12,143.94,2769700
2016-10-27,144.19,144.78,143.87,144.45,2914800
2016-10-28,144.84,145.29,142.9,144.0,2789900
2016-10-31,144.3,144.69,144.0,144.3,3229500
2016-11-01,144.68,144.86,143.11,143.63,3339400
2016-11-02,143.18,143.86,142.91,143.19,3178500
2016-11-03,143.25,144.45,143.2,143.64,2691800
2016-11-04,143.45,143.8,142.35,142.95,3493300
2016-11-07,144.71,147.17,144.3,146.91,5236000
2016-11-08,146.89,148.14,146.4,147.79,3636000
2016-11-09,146.1,151.64,145.1,151.28,8687800
2016-11-10,152.0,156.61,151.68,156.06,8142500
2016-11-11,155.3,157.28,155.15,156.92,4514400
2016-11-14,157.48,158.16,156.53,157.93,5520400
2016-11-15,157.61,157.82,156.09,157.46,4780100
2016-11-16,157.02,157.59,156.02,157.08,4468900
2016-11-17,156.81,158.64,156.3,158.39,4169100
2016-11-18,158.35,158.48,157.17,157.75,3383300
2016-11-21,158.1,158.71,157.42,158.71,2847400
2016-11-22,159.01,159.09,157.83,158.66,3143300
2016-11-23,158.66,159.0,157.28,158.11,3050700
2016-11-25,158.63,158.63,157.6,158.18,1777200
2016-11-28,157.9,158.49,156.89,156.97,4204300
2016-11-29,157.51,157.98,156.82,157.68,2973300
2016-11-30,158.42,158.89,157.42,157.44,5145600
2016-12-01,157.58,160.24,157.51,160.12,4578600
2016-12-02,160.05,160.12,158.7,159.39,3854400
2016-12-05,160.25,160.68,159.27,160.21,4870400
2016-12-06,160.57,161.55,159.93,161.34,3543600
2016-12-07,161.94,164.69,161.4,164.69,6043200
2016-12-08,164.98,165.95,163.52,164.11,4902500
2016-12-09,164.28,165.16,163.07,164.86,3887900
2016-12-12,164.65,166.64,164.35,166.12,6759700
2016-12-13,166.49,166.99,165.4,166.62,4359100
2016-12-14,166.59,167.25,164.54,165.06,4537400
2016-12-15,165.5,167.02,164.8,165.73,3985500
2016-12-16,166.14,166.15,164.33,164.76,7046200
2016-12-19,165.19,165.65,164.48,165.35,2972500
2016-12-20,166.15,166.42,165.4,166.36,3103100
2016-12-21,166.4,166.67,165.55,165.95,2480500
2016-12-22,165.77,166.12,164.89,166.03,2511600
2016-12-23,166.26,166.44,164.77,165.32,2043100
2016-12-27,165.51,165.82,164.78,164.95,2133800
2016-12-28,165.45,165.64,163.56,163.75,2626800
2016-12-29,163.93,164.47,163.01,163.05,2545300
2016-12-30,163.16,164.03,162.62,162.98,4041400
2017-01-03,164.34,164.71,162.44,163.83,4091000
2017-01-04,164.45,164.57,163.0,164.08,3568900
2017-01-05,164.06,164.14,162.18,163.3,2982500
2017-01-06,163.44,163.8,162.64,163.41,2697000
2017-01-09,163.04,163.25,162.02,162.02,3564700
2017-01-10,162.0,162.74,161.41,161.47,2671300
2017-01-11,161.47,162.45,161.03,162.23,3305900
2017-01-12,162.0,162.15,160.33,161.41,3229400
2017-01-13,161.81,163.13,161.51,161.9,3081600
2017-01-17,161.96,162.0,159.3,159.64,4712800
2017-01-18,160.04,160.86,159.43,160.49,3074700
2017-01-19,160.82,161.12,159.11,159.41,3172800
2017-01-20,160.21,160.78,159.58,160.21,4176100
2017-01-23,160.19,160.28,158.61,158.81,3434300
2017-01-24,159.26,161.09,158.77,160.72,4012500
2017-01-25,162.0,164.63,161.39,164.25,4500000
2017-01-26,164.88,165.03,164.08,164.92,3132400
2017-01-27,164.93,165.3,163.46,164.4,2520300
2017-01-30,164.2,164.91,163.22,164.8,3194400
2017-01-31,164.64,165.06,163.08,164.14,3099600
2017-02-01,164.75,165.2,163.3,163.61,2906900
2017-02-02,163.31,163.31,162.27,163.0,3041200
2017-02-03,164.0,164.19,162.52,163.94,3352700
2017-02-06,163.88,163.93,163.04,163.42,2798300
2017-02-07,163.62,163.85,162.58,162.93,2446800
2017-02-08,162.9,163.13,162.15,162.87,2247100
2017-02-09,162.87,164.42,162.82,164.04,2878300
2017-02-10,164.59,164.68,163.6,164.01,3066200
2017-02-13,164.71,166.24,164.44,165.85,2958400
2017-02-14,165.85,167.0,165.17,166.95,3057900
2017-02-15,167.21,167.34,166.12,167.28,4349600
2017-02-16,167.28,167.8,166.1,167.74,3152200
2017-02-17,167.56,168.7,166.71,168.57,3716900
2017-02-21,168.92,169.65,168.47,168.92,4416900
2017-02-22,168.92,169.7,168.33,169.61,3299400
2017-02-23,169.96,170.16,169.11,170.15,3377100
2017-02-24,169.4,170.28,169.22,170.22,4023400
2017-02-27,170.9,171.2,170.32,170.63,3738600
2017-02-28,170.9,172.2,170.51,171.42,6464500
2017-03-01,173.7,177.41,173.7,177.28,7137600
2017-03-02,177.86,177.86,175.48,175.89,4154800
2017-03-03,175.97,176.46,175.04,175.68,3552000
2017-03-06,175.44,175.88,174.51,175.4,3379100
2017-03-07,175.58,175.76,174.9,175.3,2645400
2017-03-08,175.89,176.0,174.8,174.97,3334400
2017-03-09,175.7,175.85,174.82,175.37,2955800
2017-03-10,176.0,176.14,174.45,174.98,3789700
2017-03-13,175.29,175.6,174.69,175.39,3333500
2017-03-14,175.22,175.43,174.23,174.73,2972300
2017-03-15,174.98,175.08,173.77,174.67,3928500
2017-03-16,175.15,175.43,173.7,174.08,3119600
2017-03-17,173.89,173.89,172.32,172.82,6710700
2017-03-20,172.3,172.87,171.6,172.07,3340700
2017-03-21,172.16,172.44,169.03,169.47,4973900
2017-03-22,169.27,170.04,168.02,169.3,3257000
2017-03-23,169.66,171.36,169.21,169.89,3142900
2017-03-24,170.45,170.45,168.02,168.66,4131900
2017-03-27,166.89,167.51,165.8,167.44,4884700
2017-03-28,167.28,168.61,166.36,168.31,4598000
2017-03-29,168.0,168.3,166.44,166.59,4776400
2017-03-30,166.3,167.69,166.0,167.36,3393700
2017-03-31,167.41,167.6,166.34,166.68,3564700
2017-04-03,166.72,167.0,165.32,166.87,3986900
2017-04-04,166.61,167.0,166.14,166.86,2853000
2017-04-05,167.45,168.23,165.67,165.83,5231100
2017-04-06,165.64,167.0,165.02,166.47,3892300
2017-04-07,165.62,166.89,165.48,166.17,2593400
2017-04-10,166.2,167.0,165.98,166.35,3015900
2017-04-11,165.8,166.22,164.85,165.7,3488200
2017-04-12,165.07,165.48,164.66,165.11,3419700
2017-04-13,164.98,165.28,162.87,162.9,3655100
2017-04-17,163.61,164.63,162.67,164.35,3414100
2017-04-18,163.87,164.23,163.09,163.69,2985800
2017-04-19,164.1,164.49,162.28,162.76,3932900
2017-04-20,163.29,165.24,163.04,164.98,3729200
2017-04-21,164.4,164.95,163.34,163.41,5122400
2017-04-24,165.7,165.99,164.4,165.78,4135500
2017-04-25,166.92,167.96,166.6,167.53,4268500
2017-04-26,167.5,168.95,167.25,167.63,4084300
2017-04-27,167.65,167.81,165.5,166.55,4290200
2017-04-28,166.28,166.55,164.68,165.21,3045000
2017-05-01,165.8,166.32,165.35,165.44,3135400
2017-05-02,165.9,166.33,165.16,166.05,2781200
2017-05-03,165.7,167.08,165.5,166.73,2982200
2017-05-04,167.64,168.04,166.22,166.34,3643500
2017-05-05,167.12,167.14,165.88,166.55,3578500
2017-05-08,166.5,166.6,164.1,165.02,5163900
2017-05-09,165.17,165.24,163.0,163.46,3840700
2017-05-10,163.36,163.88,163.03,163.72,3237400
2017-05-11,163.58,163.77,162.39,163.27,3285900
2017-05-12,163.06,163.49,162.47,163.32,3592300
2017-05-15,163.81,164.08,163.26,163.8,2959000
2017-05-16,164.1,164.29,163.25,163.61,2434900
2017-05-17,163.61,163.61,161.18,161.26,4797400
2017-05-18,161.5,162.62,160.93,161.62,3645600
2017-05-19,161.86,164.08,161.58,163.24,4164900
2017-05-22,164.8,165.48,163.94,165.13,4350800
2017-05-23,165.4,165.77,164.87,165.48,3352200
2017-05-24,165.9,165.9,164.55,164.93,2597300
2017-05-25,165.23,165.5,164.71,165.3,2605300
2017-05-26,165.25,165.88,165.02,165.69,2156300
2017-05-30,165.79,165.87,164.47,165.11,3048300
2017-05-31,165.27,165.45,164.1,165.28,5674900
2017-06-01,165.8,166.69,164.75,166.66,3330900
2017-06-02,166.13,166.92,165.85,166.29,3919900
2017-06-05,166.43,167.07,166.33,166.52,2303200
2017-06-06,166.12,166.72,165.88,166.13,2752300
2017-06-07,166.14,166.75,165.87,166.5,2987300
2017-06-08,166.5,167.94,166.23,166.94,4387400
2017-06-09,167.67,170.14,167.42,170.0,3781300
2017-06-12,169.43,170.65,169.41,170.5,4662700
2017-06-13,171.5,171.82,170.9,171.47,3145400
2017-06-14,170.92,171.5,169.55,171.45,3344500
2017-06-15,170.6,170.92,169.57,170.55,3275200
2017-06-16,170.6,171.04,169.75,170.48,6505900
2017-06-19,171.39,171.95,170.78,171.55,2869000
2017-06-20,171.68,171.68,170.45,170.55,2470100
2017-06-21,170.61,170.78,169.34,169.62,2365100
2017-06-22,169.33,169.67,168.31,168.32,2673900
2017-06-23,169.27,169.27,166.64,167.22,4046800
2017-06-26,167.8,168.28,166.97,167.49,2543000
2017-06-27,167.72,168.06,166.78,167.35,2995600
2017-06-28,167.93,170.15,167.9,169.89,3210900
2017-06-29,170.68,171.37,168.6,169.3,3545500
2017-06-30,170.01,170.15,169.27,169.37,3627800
2017-07-03,170.4,172.7,169.95,171.8,2493400
2017-07-05,172.06,172.51,171.28,171.85,2558600
2017-07-06,171.56,171.97,170.09,170.2,3182000
2017-07-07,170.84,171.32,169.9,171.14,2967200
2017-07-10,170.61,171.31,169.9,170.25,2504500
2017-07-11,169.94,170.2,168.0,169.24,3525600
2017-07-12,169.79,170.09,169.06,169.92,3018200
2017-07-13,170.06,170.07,169.25,169.69,3170500
2017-07-14,168.9,169.92,168.52,169.47,2941500
2017-07-17,169.44,170.73,168.95,170.16,3044400
2017-07-18,170.04,170.69,169.56,170.31,2599700
2017-07-19,170.31,171.33,170.31,171.2,1923200
2017-07-20,171.33,171.87,171.07,171.33,2137900
2017-07-21,171.57,171.69,170.66,171.34,2419800
2017-07-24,171.5,171.88,171.07,171.37,2649600
2017-07-25,172.15,173.37,172.15,172.94,2921100
2017-07-26,173.0,173.79,172.5,173.02,2849500
2017-07-27,173.17,173.18,172.22,173.05,3522600
2017-07-28,173.06,174.34,172.13,174.0,2401800
2017-07-31,174.7,175.6,174.2,174.97,3477000
2017-08-01,175.93,176.38,174.81,176.29,2666000
2017-08-02,176.29,177.92,175.91,177.85,3174500
2017-08-03,177.5,179.0,177.44,178.99,2856200
2017-08-04,179.8,179.99,178.69,179.92,2636600
2017-08-07,177.04,178.41,177.04,178.04,3279200
2017-08-08,177.71,178.29,176.2,176.43,2925000
2017-08-09,175.5,178.16,175.05,178.06,2804100
2017-08-10,177.13,177.6,176.26,176.36,3084300
2017-08-11,176.32,177.17,175.27,175.34,2580000
2017-08-14,176.75,177.73,176.45,177.29,2710100
2017-08-15,177.74,178.15,177.24,177.47,2670000
2017-08-16,178.2,178.97,177.6,178.54,2299200
2017-08-17,178.25,178.7,177.16,177.16,4189500
2017-08-18,176.57,178.82,176.27,177.56,3586100
2017-08-21,177.62,178.5,177.07,178.34,2878400
2017-08-22,178.5,180.61,178.46,180.45,2928600
2017-08-23,179.25,180.52,179.0,179.98,2444600
2017-08-24,179.98,180.0,178.13,178.43,3250100
2017-08-25,179.0,180.16,178.86,179.6,2284600
2017-08-28,179.77,179.9,178.02,178.7,2986500
2017-08-29,177.72,178.7,177.2,178.62,2499300
2017-08-30,178.71,181.03,178.51,180.35,3303500
2017-08-31,180.35,181.87,180.25,181.16,4376300
2017-09-01,181.6,181.97,180.57,180.73,2536800
2017-09-05,180.29,180.29,176.29,176.98,4880700
2017-09-06,177.35,177.87,176.73,176.79,4270300
2017-09-07,177.05,177.48,172.61,173.99,4620600
2017-09-08,173.9,175.82,173.57,175.5,3736400
2017-09-11,177.75,179.24,177.33,177.87,4107600
2017-09-12,178.0,178.72,177.8,178.63,2348500
2017-09-13,177.76,179.15,177.61,178.92,2679400
2017-09-14,178.8,179.16,178.38,178.57,3304100
2017-09-15,179.24,180.36,178.81,179.89,9234800
2017-09-18,180.5,181.74,180.27,181.47,3698600
2017-09-19,181.5,183.01,181.5,183.01,3159000
2017-09-20,183.3,183.93,182.46,183.82,3742100
2017-09-21,183.32,183.93,183.03,183.16,2369000
2017-09-22,182.63,182.84,181.3,181.86,2688100
2017-09-25,181.99,182.64,180.8,182.52,2424600
2017-09-26,182.55,182.87,181.74,181.86,2382000
2017-09-27,182.87,184.0,182.51,183.27,2593900
2017-09-28,183.4,183.95,182.44,183.21,1930800
2017-09-29,183.59,183.68,182.42,183.32,2761600
2017-10-02,183.45,185.47,182.93,185.41,2577500
2017-10-03,185.6,186.51,184.6,185.67,3173900
2017-10-04,186.2,186.67,185.51,185.83,2071300
2017-10-05,186.17,188.04,185.8,187.12,2786100
2017-10-06,187.2,187.62,186.05,187.43,2600600
2017-10-09,187.5,187.95,186.64,187.5,2036700
2017-10-10,187.46,188.2,187.16,188.0,2212800
2017-10-11,187.4,187.95,186.48,187.46,2750600
2017-10-12,187.7,187.99,185.97,186.3,2640700
2017-10-13,186.77,188.0,186.33,187.37,2830200
2017-10-16,188.0,188.62,187.57,187.96,2316700
2017-10-17,187.96,188.0,186.5,187.39,2273100
2017-10-18,187.75,188.13,186.8,187.85,2192900
2017-10-19,187.16,187.5,186.43,187.21,2831900
2017-10-20,187.75,189.04,187.58,189.04,2934900
2017-10-23,189.18,189.72,188.64,189.39,2418200
2017-10-24,189.92,190.68,189.53,189.78,2888600
2017-10-25,189.83,190.0,187.66,188.71,3394200
2017-10-26,189.65,189.92,187.83,188.61,2740900
2017-10-27,188.32,188.63,187.05,188.59,2978800
2017-10-30,188.02,188.52,187.35,187.85,2473700
2017-10-31,188.06,188.11,186.41,186.94,3290400
2017-11-01,188.1,188.13,186.73,187.17,2727800
2017-11-02,186.75,188.78,185.89,188.61,3340900
2017-11-03,188.13,188.55,187.02,187.27,2159900
2017-11-06,186.1,187.57,185.3,186.68,2602600
2017-11-07,187.23,188.19,185.61,186.3,2500600
2017-11-08,186.31,186.89,184.35,184.6,4118800
2017-11-09,183.34,184.68,181.76,184.49,3633000
2017-11-10,183.84,184.07,182.51,183.68,3043300
2017-11-13,183.16,184.85,183.16,184.4,1889900
2017-11-14,183.66,184.0,182.5,183.34,3088000
2017-11-15,182.13,182.9,181.41,181.81,4004500
2017-11-16,182.21,183.05,181.65,182.05,3944000
2017-11-17,181.7,181.94,180.5,181.06,2715900
2017-11-20,181.43,181.98,180.44,181.63,2428800
2017-11-21,181.78,183.5,181.51,183.18,3047000
2017-11-22,183.78,183.78,181.94,182.56,3017000
2017-11-24,182.66,182.98,182.25,182.36,1038600
2017-11-27,182.74,183.87,182.41,183.49,2985200
2017-11-28,184.1,187.84,184.02,187.54,3721000
2017-11-29,188.2,192.0,187.57,189.85,4898000
2017-11-30,190.35,193.81,189.95,193.01,6420400
2017-12-01,193.59,194.99,189.72,194.56,5177300
2017-12-04,196.18,199.48,196.18,196.96,4899500
2017-12-05,197.77,197.99,195.5,196.07,3411700
2017-12-06,196.06,196.83,194.8,196.01,3315700
2017-12-07,195.91,196.75,194.98,196.34,2650700
2017-12-08,195.34,197.28,195.02,196.44,3953400
2017-12-11,196.63,197.18,195.3,196.7,3605000
2017-12-12,199.41,199.92,197.0,199.07,4343000
2017-12-13,198.56,199.63,197.35,197.4,4151900
2017-12-14,198.12,198.19,195.94,196.66,3593900
2017-12-15,198.24,199.2,197.23,197.78,9169400
2017-12-18,199.5,200.26,198.94,199.34,4600100
2017-12-19,200.16,200.5,197.68,197.91,3645200
2017-12-20,199.39,199.75,197.68,197.79,3914300
2017-12-21,198.85,199.56,198.21,198.89,3262400
2017-12-22,199.24,199.68,196.88,197.92,3786800
2017-12-26,197.97,198.57,197.28,197.57,1769600
2017-12-27,197.5,198.82,197.28,198.69,3343200
2017-12-28,199.34,199.96,198.82,199.56,2340000
2017-12-29,200.0,200.07,198.22,198.22,3566000
2018-01-02,198.87,198.87,195.96,197.22,4113000
2018-01-03,197.0,200.0,197.0,199.79,3526700
2018-01-04,200.9,202.13,200.01,200.69,3900000
2018-01-05,201.0,201.67,199.31,201.42,4207600
2018-01-08,201.15,203.07,199.8,202.74,3887900
2018-01-09,203.34,204.4,202.58,203.02,3834900
2018-01-10,203.0,205.72,202.5,205.61,3793100
2018-01-11,205.96,207.28,205.72,206.69,3641500
2018-01-12,207.27,210.39,206.8,210.16,4184400
2018-01-16,213.12,214.03,209.36,210.29,6220000
2018-01-17,211.92,214.5,211.14,214.16,4600700
2018-01-18,215.67,215.78,213.06,213.19,5141500
2018-01-19,213.45,214.3,212.11,213.25,5140200
2018-01-22,213.29,216.08,213.25,215.97,3267200
2018-01-23,216.04,216.35,212.77,215.56,3659100
2018-01-24,216.12,216.89,214.59,215.61,4294200
2018-01-25,216.24,216.5,214.28,215.1,3088300
2018-01-26,215.52,217.34,215.15,217.19,3640800
2018-01-29,217.15,217.62,215.19,215.46,3021300
2018-01-30,214.97,216.62,214.1,214.41,5040100
2018-01-31,214.99,215.05,213.37,214.38,4626300
2018-02-01,214.49,217.5,214.03,217.25,4508900
2018-02-02,216.16,216.58,207.87,209.12,6080600
2018-02-05,205.49,207.1,196.0,196.8,10746500
2018-02-06,193.15,201.92,190.18,201.24,10663000
2018-02-07,202.0,204.48,200.0,200.37,5758000
2018-02-08,200.37,200.99,191.04,191.42,8044400
